Tag,Chromophore,Solvent,epsilon,Absorption max (nm),Emission max (nm),Reference
4408,[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1,C1COCCO1,2.27,326.0,395.0,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006
4412,[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1,CC#N,36.0,324.0,421.0,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006
4413,[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1,CN(C)C=O,37.06,335.0,435.0,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006
4416,[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,CCCCCC,1.89,323.0,357.0,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006
4417,[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,C1CCCCC1,2.02,325.0,360.0,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006
4420,[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,C1CCOC1,7.47,334.0,408.0,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006
4423,[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,C1COCCO1,2.27,330.0,397.0,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006
4427,[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,CC#N,36.0,333.0,429.0,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006
4428,[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,CN(C)C=O,37.06,339.0,433.0,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006
4431,O=c1cc[nH]c(=O)[nH]1,CC#N,36.0,256.0,311.0,doi:10.1016/j.cplett.2006.08.058
4432,Cc1cc(=O)[nH]c(=O)[nH]1,CC#N,36.0,256.0,308.0,doi:10.1016/j.cplett.2006.08.058
4433,Cn1ccc(=O)n(C)c1=O,CC#N,36.0,264.0,308.0,doi:10.1016/j.cplett.2006.08.058
4434,Cc1cn(C(F)(F)F)c(=O)[nH]c1=O,CC#N,36.0,255.0,307.0,doi:10.1016/j.cplett.2006.08.058
4435,Cc1c[nH]c(=O)[nH]c1=O,CC#N,36.0,261.0,315.0,doi:10.1016/j.cplett.2006.08.058
4436,O=c1[nH]cc(F)c(=O)[nH]1,CC#N,36.0,264.0,322.0,doi:10.1016/j.cplett.2006.08.058
4437,CCCCN1c2ccccc2Sc2cc(/C=C/c3nc4nc5ccccc5nc4s3)ccc21,C1CCCCC1,2.02,454.0,558.0,http://dx.doi.org/10.1016/j.saa.2016.10.045
4439,CCCCN1c2ccccc2Sc2cc(/C=C/c3nc4nc5ccccc5nc4s3)ccc21,C1COCCO1,2.27,463.0,640.0,http://dx.doi.org/10.1016/j.saa.2016.10.045
4440,CCCCN1c2ccccc2Sc2cc(/C=C/c3nc4nc5ccccc5nc4s3)ccc21,CCOCC,4.42,458.0,635.0,http://dx.doi.org/10.1016/j.saa.2016.10.045
4442,CCCCN1c2ccccc2Sc2cc(/C=C/c3nc4nc5ccccc5nc4s3)ccc21,C1CCOC1,7.47,467.0,670.0,http://dx.doi.org/10.1016/j.saa.2016.10.045
4449,CCCCN1c2ccccc2Sc2cc(/C=C/C3=Nc4ccc5ccccc5c4C3(C)C)ccc21,C1CCCCC1,2.02,414.0,517.0,http://dx.doi.org/10.1016/j.saa.2016.10.045
4451,CCCCN1c2ccccc2Sc2cc(/C=C/C3=Nc4ccc5ccccc5c4C3(C)C)ccc21,C1COCCO1,2.27,417.0,562.0,http://dx.doi.org/10.1016/j.saa.2016.10.045
4452,CCCCN1c2ccccc2Sc2cc(/C=C/C3=Nc4ccc5ccccc5c4C3(C)C)ccc21,CCOCC,4.42,414.0,546.0,http://dx.doi.org/10.1016/j.saa.2016.10.045
4454,CCCCN1c2ccccc2Sc2cc(/C=C/C3=Nc4ccc5ccccc5c4C3(C)C)ccc21,C1CCOC1,7.47,416.0,571.0,http://dx.doi.org/10.1016/j.saa.2016.10.045
4457,CCCCN1c2ccccc2Sc2cc(/C=C/C3=Nc4ccc5ccccc5c4C3(C)C)ccc21,CC(C)O,20.33,426.0,602.0,http://dx.doi.org/10.1016/j.saa.2016.10.045
4459,CCCCN1c2ccccc2Sc2cc(/C=C/C3=Nc4ccc5ccccc5c4C3(C)C)ccc21,CC#N,36.0,417.0,610.0,http://dx.doi.org/10.1016/j.saa.2016.10.045
4461,c1ccccc1,C1CCCCC1,2.02,252.5252525,287.3563218,https://doi.org/10.1016/S1386-1425(02)00207-X
4462,Cc1ccccc1,C1CCCCC1,2.02,256.4760195,286.615076,https://doi.org/10.1016/S1386-1425(02)00207-X
4463,Cc1ccccc1C,C1CCCCC1,2.02,258.2644628,291.3752914,https://doi.org/10.1016/S1386-1425(02)00207-X
4464,Cc1cccc(C)c1,C1CCCCC1,2.02,259.7402597,291.5451895,https://doi.org/10.1016/S1386-1425(02)00207-X
4465,Cc1ccc(C)cc1,C1CCCCC1,2.02,262.8811777,292.0560748,https://doi.org/10.1016/S1386-1425(02)00207-X
4466,Cc1ccc(C)c(C)c1,C1CCCCC1,2.02,263.7826431,295.7704821,https://doi.org/10.1016/S1386-1425(02)00207-X
4467,Cc1cc(C)cc(C)c1,C1CCCCC1,2.02,261.5746796,294.7244327,https://doi.org/10.1016/S1386-1425(02)00207-X
4468,Oc1ccccc1,C1CCCCC1,2.02,265.9574468,294.9852507,https://doi.org/10.1016/S1386-1425(02)00207-X
4469,Nc1ccccc1,C1CCCCC1,2.02,283.1257078,323.4152652,https://doi.org/10.1016/S1386-1425(02)00207-X
4470,COc1ccccc1,C1CCCCC1,2.02,267.2367718,295.6830278,https://doi.org/10.1016/S1386-1425(02)00207-X
4471,CN(C)c1ccccc1,C1CCCCC1,2.02,293.9447384,339.9048266,https://doi.org/10.1016/S1386-1425(02)00207-X
4472,COc1ccc(OC)cc1,C1CCCCC1,2.02,286.2049227,323.2062056,https://doi.org/10.1016/S1386-1425(02)00207-X
4473,CN(C)c1ccc(N(C)C)cc1,C1CCCCC1,2.02,326.2642741,394.4773176,https://doi.org/10.1016/S1386-1425(02)00207-X
4474,c1ccc2ccccc2c1,C1CCCCC1,2.02,291.4602157,335.4579,https://doi.org/10.1016/S1386-1425(02)00207-X
4475,Cc1cccc2ccccc12,C1CCCCC1,2.02,293.9447384,339.9048266,https://doi.org/10.1016/S1386-1425(02)00207-X
4476,Cc1ccc2ccccc2c1,C1CCCCC1,2.02,303.7667072,338.7533875,https://doi.org/10.1016/S1386-1425(02)00207-X
4477,Cc1cc2ccccc2cc1C,C1CCCCC1,2.02,304.136253,339.2130258,https://doi.org/10.1016/S1386-1425(02)00207-X
4478,Cc1ccc2cc(C)ccc2c1,C1CCCCC1,2.02,309.8853424,342.8179637,https://doi.org/10.1016/S1386-1425(02)00207-X
4479,Oc1cccc2ccccc12,C1CCCCC1,2.02,303.4901366,344.2340792,https://doi.org/10.1016/S1386-1425(02)00207-X
4480,Oc1ccc2ccccc2c1,C1CCCCC1,2.02,310.4625893,350.7541214,https://doi.org/10.1016/S1386-1425(02)00207-X
4481,Nc1cccc2ccccc12,C1CCCCC1,2.02,311.7206983,387.897595,https://doi.org/10.1016/S1386-1425(02)00207-X
4482,c1ccc(-c2ccccc2)cc1,C1CCCCC1,2.02,254.1296061,332.7787022,https://doi.org/10.1016/S1386-1425(02)00207-X
4483,Cc1ccc(-c2ccccc2)cc1,C1CCCCC1,2.02,257.4002574,333.8898164,https://doi.org/10.1016/S1386-1425(02)00207-X
4484,Cc1cccc(-c2cccc(C)c2)c1,C1CCCCC1,2.02,260.2811036,335.3454058,https://doi.org/10.1016/S1386-1425(02)00207-X
4485,Cc1ccccc1-c1ccccc1C,C1CCCCC1,2.02,260.0780234,318.9792663,https://doi.org/10.1016/S1386-1425(02)00207-X
4486,COc1ccc(-c2ccccc2)cc1,C1CCCCC1,2.02,265.8160553,344.589938,https://doi.org/10.1016/S1386-1425(02)00207-X
4487,COc1ccc(-c2ccc(OC)cc2)cc1,C1CCCCC1,2.02,271.8129927,363.7686431,https://doi.org/10.1016/S1386-1425(02)00207-X
4488,c1ccc2cc3ccccc3cc2c1,C1CCCCC1,2.02,349.2839679,407.6640848,https://doi.org/10.1016/S1386-1425(02)00207-X
4489,Nc1cccc2cc3ccccc3cc12,C1CCCCC1,2.02,384.1721091,487.0920604,https://doi.org/10.1016/S1386-1425(02)00207-X
4490,Nc1ccc2cc3ccccc3cc2c1,C1CCCCC1,2.02,397.6143141,488.997555,https://doi.org/10.1016/S1386-1425(02)00207-X
4508,O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccccc1,CCCCCO,15.8,376.0,444.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4509,O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccccc1,CC#N,36.0,368.0,434.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4513,O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccccc1,C1CCOC1,7.47,366.0,435.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4515,O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccc(O)cc1,CCCCCO,15.8,376.0,447.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4516,O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccc(O)cc1,CC#N,36.0,368.0,434.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4521,COc1ccc(C(=O)NN2C3=C(CC4=C2CCCC4=O)C(=O)CCC3)cc1,CCCCCO,15.8,376.0,445.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4522,COc1ccc(C(=O)NN2C3=C(CC4=C2CCCC4=O)C(=O)CCC3)cc1,CC#N,36.0,368.0,434.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4527,Cc1ccc(C(=O)NN2C3=C(CC4=C2CCCC4=O)C(=O)CCC3)cc1,CCCCCO,15.8,376.0,445.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4528,Cc1ccc(C(=O)NN2C3=C(CC4=C2CCCC4=O)C(=O)CCC3)cc1,CC#N,36.0,368.0,343.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4532,Cc1ccc(C(=O)NN2C3=C(CC4=C2CCCC4=O)C(=O)CCC3)cc1,C1CCOC1,7.47,366.0,435.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4534,Cc1ccccc1C(=O)NN1C2=C(CC3=C1CC(C)(C)CC3=O)C(=O)CC(C)(C)C2,CCCCCO,15.8,378.0,448.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4535,Cc1ccccc1C(=O)NN1C2=C(CC3=C1CC(C)(C)CC3=O)C(=O)CC(C)(C)C2,CC#N,36.0,370.0,435.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4539,Cc1ccccc1C(=O)NN1C2=C(CC3=C1CC(C)(C)CC3=O)C(=O)CC(C)(C)C2,C1CCOC1,7.47,370.0,434.0,https://doi.org/10.1016/S1386-1425(01)00599-6
4548,CCC1=C(C)C2=C(c3cc(C(=O)Cl)cc(C(=O)Cl)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,37.06,529.0,564.0,http://dx.doi.org/10.1016/j.tetlet.2015.02.097
4550,CCC1=C(C)C2=C(c3cc(C(=O)Cl)cc(C(=O)Cl)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,7.47,528.0,547.0,http://dx.doi.org/10.1016/j.tetlet.2015.02.097
4551,CCC1=C(C)C2=C(c3cc(C(=O)Cl)cc(C(=O)Cl)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,36.0,524.0,542.0,http://dx.doi.org/10.1016/j.tetlet.2015.02.097
4553,CCC1=C(C)C2=C(c3cc(C(=O)Cl)cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,37.06,535.0,560.0,http://dx.doi.org/10.1016/j.tetlet.2015.02.097
4555,CCC1=C(C)C2=C(c3cc(C(=O)Cl)cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,7.47,530.0,549.0,http://dx.doi.org/10.1016/j.tetlet.2015.02.097
4556,CCC1=C(C)C2=C(c3cc(C(=O)Cl)cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,36.0,527.0,548.0,http://dx.doi.org/10.1016/j.tetlet.2015.02.097
4558,CCC1=C(C)C2=C(c3cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,37.06,539.0,570.0,http://dx.doi.org/10.1016/j.tetlet.2015.02.097
4560,CCC1=C(C)C2=C(c3cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,7.47,534.0,567.0,http://dx.doi.org/10.1016/j.tetlet.2015.02.097
4561,CCC1=C(C)C2=C(c3cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,36.0,531.0,556.0,http://dx.doi.org/10.1016/j.tetlet.2015.02.097
4567,CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,CCOCC,4.42,438.0,580.0,doi:10.1016/j.molstruc.2010.08.016
4568,CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,C1CCOC1,7.47,458.0,651.0,doi:10.1016/j.molstruc.2010.08.016
4578,CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,CN(C)C=O,37.06,464.0,740.0,doi:10.1016/j.molstruc.2010.08.016
4580,CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,CC#N,36.0,456.0,721.0,doi:10.1016/j.molstruc.2010.08.016
4581,CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,CC(C)O,20.33,471.0,647.0,doi:10.1016/j.molstruc.2010.08.016
4582,CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,CCCCO,18.34,473.0,648.0,doi:10.1016/j.molstruc.2010.08.016
4583,CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,CCCO,21.51,473.0,644.0,doi:10.1016/j.molstruc.2010.08.016
4588,Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1,CC#N,36.0,353.0,405.0,http://dx.doi.org/10.1016/j.molstruc.2014.09.028
4589,Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1,CC(C)O,20.33,353.0,408.0,http://dx.doi.org/10.1016/j.molstruc.2014.09.028
4594,Cc1cccc2cc3c(=O)n(C)c(=O)n(C)c3nc12,CC#N,36.0,359.0,417.0,http://dx.doi.org/10.1016/j.molstruc.2014.09.028
4595,Cc1cccc2cc3c(=O)n(C)c(=O)n(C)c3nc12,CC(C)O,20.33,360.0,421.0,http://dx.doi.org/10.1016/j.molstruc.2014.09.028
4613,CCOC(=O)C1=CN(c2ccccc2)C=CC1c1ccccc1,C1CCOC1,7.47,344.0,419.0,https://doi.org/10.1016/j.jphotochem.2018.03.009
4614,CCOC(=O)C1=CN(c2ccccc2)C=C(C(=O)OCC)C1c1ccccc1,C1CCOC1,7.47,362.0,412.0,https://doi.org/10.1016/j.jphotochem.2018.03.009
4615,CCOC(=O)C1=CNC=C(C(=O)OCC)C1c1ccccc1,C1CCOC1,7.47,355.0,412.0,https://doi.org/10.1016/j.jphotochem.2018.03.009
4616,CCOC(=O)C1=CN(c2ccccc2)C=C(C(=O)OCC)C1,C1CCOC1,7.47,376.0,426.0,https://doi.org/10.1016/j.jphotochem.2018.03.009
4617,CCOC(=O)C1=CN(Cc2ccccc2)C=C(C(=O)OCC)C1,C1CCOC1,7.47,367.0,420.0,https://doi.org/10.1016/j.jphotochem.2018.03.009
4618,COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,CC#N,36.0,333.4002006,409.4164456,http://dx.doi.org/10.1016/j.jphotochem.2012.05.006
4623,COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,C1COCCO1,2.27,333.9618857,393.3023873,http://dx.doi.org/10.1016/j.jphotochem.2012.05.006
4626,O=c1c(N(c2ccccc2)c2ccccc2)c([O-])c1=[N+](c1ccccc1)c1ccccc1,CN(C)C=O,37.06,411.0,510.0,http://dx.doi.org/10.1016/j.dyepig.2015.06.025
4627,O=c1c(N(c2ccccc2)c2ccc3ccccc3c2)c([O-])/c1=[N+](\c1ccccc1)c1ccc2ccccc2c1,CN(C)C=O,37.06,423.0,510.0,http://dx.doi.org/10.1016/j.dyepig.2015.06.025
4628,Cc1ccc(N(c2ccc(C)cc2)c2c([O-])c(=[N+](c3ccc(C)cc3)c3ccc(C)cc3)c2=O)cc1,CN(C)C=O,37.06,415.0,506.0,http://dx.doi.org/10.1016/j.dyepig.2015.06.025
4629,COc1ccc(N(c2ccc(C)cc2)c2c([O-])/c(=[N+](\c3ccc(C)cc3)c3ccc(OC)cc3)c2=O)cc1,CN(C)C=O,37.06,418.0,510.0,http://dx.doi.org/10.1016/j.dyepig.2015.06.025
4686,c1ccc(-c2nc(-c3cccs3)[nH]c2-c2ccccc2)cc1,CC#N,36.0,317.0,391.0,doi:10.1016/j.snb.2006.10.066
4687,c1ccc(-c2nc(-c3ccc(-c4cccs4)s3)[nH]c2-c2ccccc2)cc1,CC#N,36.0,365.0,454.0,doi:10.1016/j.snb.2006.10.066
4688,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)s3)[nH]c2-c2ccccc2)cc1,CC#N,36.0,385.0,458.0,doi:10.1016/j.snb.2006.10.066
4689,Cn1c(-c2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3C)s2)nc(-c2ccccc2)c1-c1ccccc1,CC#N,36.0,391.0,470.0,doi:10.1016/j.snb.2006.10.066
4690,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)cc3)[nH]c2-c2ccccc2)cc1,CC#N,36.0,355.0,423.5,doi:10.1016/j.snb.2006.10.066
4691,Cn1c(-c2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3C)cc2)nc(-c2ccccc2)c1-c1ccccc1,CC#N,36.0,365.0,440.0,doi:10.1016/j.snb.2006.10.066
4692,COc1ccc(-c2nc(-c3ccc(-c4nc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)[nH]4)s3)[nH]c2-c2ccc(OC)cc2)cc1,CC#N,36.0,365.0,451.5,doi:10.1016/j.snb.2006.10.066
4693,COc1ccc(-c2nc(-c3ccc(-c4nc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)[nH]4)cc3)[nH]c2-c2ccc(OC)cc2)cc1,CC#N,36.0,330.0,416.5,doi:10.1016/j.snb.2006.10.066
4697,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)s3)[nH]c2-c2ccccc2)cc1,CCOCC,4.42,384.0,454.0,doi:10.1016/j.snb.2006.10.066
4700,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)s3)[nH]c2-c2ccccc2)cc1,C1CCOC1,7.47,386.0,457.0,doi:10.1016/j.snb.2006.10.066
4704,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)cc3)[nH]c2-c2ccccc2)cc1,CCOCC,4.42,359.0,419.0,doi:10.1016/j.snb.2006.10.066
4707,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)cc3)[nH]c2-c2ccccc2)cc1,C1CCOC1,7.47,361.0,421.0,doi:10.1016/j.snb.2006.10.066
4725,Cc1ccc(/C=C/c2ccccc2-[n+]2cc([O-])on2)cc1,CC#N,36.0,304.0,504.0,https://doi.org/10.1016/j.jphotochem.2017.10.014
4726,Cc1ccc(/C=C/c2ccccc2-[n+]2cc([O-])on2)cc1,C1CCCCC1,2.02,310.0,400.0,https://doi.org/10.1016/j.jphotochem.2017.10.014
4728,Cc1ccc(/C=C/c2ccccc2-[n+]2noc([O-])c2C)cc1,CC#N,36.0,310.0,450.0,https://doi.org/10.1016/j.jphotochem.2017.10.014
4729,Cc1ccc(/C=C/c2ccccc2-[n+]2noc([O-])c2C)cc1,C1CCCCC1,2.02,314.0,348.0,https://doi.org/10.1016/j.jphotochem.2017.10.014
4731,Cc1ccc(/C=C/c2ccccc2-[n+]2noc([O-])c2-c2ccccc2)cc1,CC#N,36.0,313.0,506.0,https://doi.org/10.1016/j.jphotochem.2017.10.014
4732,Cc1ccc(/C=C/c2ccccc2-[n+]2noc([O-])c2-c2ccccc2)cc1,C1CCCCC1,2.02,316.0,400.0,https://doi.org/10.1016/j.jphotochem.2017.10.014
4733,c1ccc2c(c1)[nH]c1ccccc12,CCCCCC,1.89,331.0,332.0,doi:10.1016/j.saa.2011.09.018
4734,c1ccc2c(c1)[nH]c1ccccc12,CC#N,36.0,334.0,340.0,doi:10.1016/j.saa.2011.09.018
4735,c1ccc2c(c1)[nH]c1ncccc12,CCCCCC,1.89,336.0,338.0,doi:10.1016/j.saa.2011.09.018
4736,c1ccc2c(c1)[nH]c1ncccc12,CC#N,36.0,338.0,351.0,doi:10.1016/j.saa.2011.09.018
4737,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCCCC1,2.02,472.0,491.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4739,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCCCCC,1.89,468.0,486.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4740,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCCCCCC,1.94,469.5,488.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4741,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCCCC,1.84,466.5,485.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4744,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1COCCO1,2.27,466.0,543.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4745,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCCCOCCCC,3.18,469.0,518.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4747,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCOCC,4.42,466.5,540.4,http://dx.doi.org/10.1016/j.saa.2016.08.006
4749,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,7.47,469.0,571.6,http://dx.doi.org/10.1016/j.saa.2016.08.006
4751,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CN(C)C=O,37.06,471.0,627.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4753,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CC#N,36.0,464.0,634.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4754,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,C1CCCCC1,2.02,497.5,511.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4756,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CCCCCC,1.89,491.0,506.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4757,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CCCCCCC,1.94,495.0,508.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4758,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CCCCC,1.84,489.0,504.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4761,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,C1COCCO1,2.27,502.0,553.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4762,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CCCCOCCCC,3.18,497.5,533.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4764,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CCOCC,4.42,496.5,545.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4766,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,C1CCOC1,7.47,500.0,582.0,http://dx.doi.org/10.1016/j.saa.2016.08.006
4768,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CN(C)C=O,37.06,504.0,640.6,http://dx.doi.org/10.1016/j.saa.2016.08.006
4770,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CC#N,36.0,498.0,635.6,http://dx.doi.org/10.1016/j.saa.2016.08.006
4779,CN(C)c1cc(C#N)c(N(C)C)c(C#N)c1,CC#N,36.0,390.9304144,529.9417064,doi:10.1016/j.jphotochem.2006.03.020
