SoluteSMILES,SolventSMILES,DeltaGsolv
O=C1C2=CC=C(O)C(C)=C2OC=C1C3=CC=C(O)C=C3,O,209.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC(O)=C3,O,182.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC=C3C,O,125.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC(C)=C3,O,133.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(C)C=C3,O,134.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC=C3OC,O,132.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC(OC)=C3,O,132.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC=C3Cl,O,131.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC(Cl)=C3,O,132.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(Cl)C=C3,O,173.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC(Br)=C3,O,134.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(Br)C=C3,O,187.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(F)C=C3,O,185.0
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC4=C3C=CC=C4,O,174.0
CC1=COC2=CC(O)=CC=C2C1=O,O,122.0
O=C1C2=CC=C(O)C=C2OC=C1CC,O,122.0
O=C1C2=CC=C(O)C=C2OC=C1C3CCCCC3,O,122.0
O=C1C2=CC=C(O)C=C2OC=C1CCCC,O,120.0
O=C1C2=CC=C(O)C=C2OC=C1CCCCBr,O,120.0
O=C1C2=CC=C(O)C=C2OC=C1CC3=CC=CC=C3,O,128.0
O=C1C2=CC=C(O)C=C2OC=C1CCC3=CC=CC=C3,O,121.0
O=C1C2=CC=C(O)C=C2OC=C1,O,131.0
O=C1C2=CC=C(O)C=C2OC(C)=C1,O,115.0
O=C1C2=CC(OC)=C(O)C=C2OC=C1CCCC,O,102.0
O=C1C2=CC(OC)=C(O)C=C2OC=C1CCCCBr,O,101.0
O=C1C2=CC(OC)=C(O)C=C2OC=C1CCCCN=[N+]=[N-],O,99.0
O=C1C2=CC(OC)=C(O)C=C2OC=C1CC3=CC=CC=C3,O,103.0
O=C1C2=CC(OC)=C(O)C=C2OC=C1CCC3=CC=CC=C3,O,99.0
O=C1C2=CC(OC)=C(O)C=C2OC=C1C=O,O,113.0
CN1C(C(C2=NC3=C(C=CC=C3)N2)=NC(C(OC)=O)=C4)=C4C5=CC=CC=C15,C(Cl)(Cl)Cl,46.44
CN1C(C(C2=NC3=C(C=CC(Br)=C3)N2)=NC(C(OC)=O)=C4)=C4C5=CC=CC=C15,C(Cl)(Cl)Cl,43.039999999999964
CN1C(C(C2=NC3=C(C=CC(Cl)=C3)N2)=NC(C(OC)=O)=C4)=C4C5=CC=CC=C15,C(Cl)(Cl)Cl,43.70999999999998
CN1C(C(C2=NC3=C(C=CC(F)=C3)N2)=NC(C(OC)=O)=C4)=C4C5=CC=CC=C15,C(Cl)(Cl)Cl,43.92999999999995
CN1C(C(C2=NC3=C(C=CC(C)=C3)N2)=NC(C(OC)=O)=C4)=C4C5=CC=CC=C15,C(Cl)(Cl)Cl,48.19999999999999
CN1C(C(C2=NC3=C(C=CC([N+]([O-])=O)=C3)N2)=NC(C(OC)=O)=C4)=C4C5=CC=CC=C15,C(Cl)(Cl)Cl,80.44
CN1C(C(C2=NC3=C(C=CC(C(C4=CC=CC=C4)=O)=C3)N2)=NC(C(OC)=O)=C5)=C5C6=CC=CC=C16,C(Cl)(Cl)Cl,44.879999999999995
CN1C(C(C2=NC3=C(C=C(C)C=C3C)N2)=NC(C(OC)=O)=C4)=C4C5=CC=CC=C15,C(Cl)(Cl)Cl,49.379999999999995
O=C(OC)C1=CC2=C(N(C3=CC=CC=C32)CC)C(C4=NC5=C(C=CC=C5)N4)=N1,C(Cl)(Cl)Cl,43.75999999999999
O=C(OC)C1=CC2=C(N(C3=CC=CC=C32)CC4=CC=CC=C4)C(C5=NC6=C(C=CC=C6)N5)=N1,C(Cl)(Cl)Cl,49.19999999999999
O=C(OC)C1=CC2=C(N(C3=CC=CC=C32)CC=C)C(C4=NC5=C(C=CC=C5)N4)=N1,C(Cl)(Cl)Cl,42.69
O=C(OC)C1=CC2=C(N(C3=CC=CC=C32)CC#C)C(C4=NC5=C(C=C(C)C=C5C)N4)=N1,C(Cl)(Cl)Cl,44.139999999999986
CN1C(C(C2=NC3=C(C=CC=C3)N2)=NC(C(OCC)=O)=C4)=C4C5=CC=CC=C15,C(Cl)(Cl)Cl,41.110000000000014
O=C(OCC)C1=CC2=C(N(C3=CC=CC=C32)CC)C(C4=NC5=C(C=CC=C5)N4)=N1,C(Cl)(Cl)Cl,47.860000000000014
O=C(OCC)C1=CC2=C(N(C3=CC=CC=C32)CC4=CC=CC=C4)C(C5=NC6=C(C=CC=C6)N5)=N1,C(Cl)(Cl)Cl,49.56999999999999
CN1C2=C(C3=CC=CC=C13)C=C(C(OC)=O)N=C2C4=NC(C=CC=C5)=C5N4CC6=NC(C(OC)=O)=CC7=C6N(C8=CC=CC=C87)C,C(Cl)(Cl)Cl,60.22000000000003
CN1C(C(C2=NC3=C(C=CC=C3)S2)=NC(C(OC)=O)=C4)=C4C5=CC=CC=C15,C(Cl)(Cl)Cl,55.5
O=C(OC)C1=CC2=C(N(C3=CC=CC=C32)CC4=CC=CC=C4)C(C5=NC6=C(C=CC=C6)S5)=N1,C(Cl)(Cl)Cl,59.410000000000025
O=C(OC)C1=CC2=C(N(C3=CC=CC=C32)CC=C)C(C4=NC5=C(C=CC=C5)S4)=N1,C(Cl)(Cl)Cl,57.98000000000002
O=C(OC)C1=CC2=C(N(C3=CC=CC=C32)CC)C(C4=NC5=C(C=CC=C5)S4)=N1,C(Cl)(Cl)Cl,54.81
CN1C(C(C2=NC3=C(C=CC=C3)O2)=NC(C(OC)=O)=C4)=C4C5=CC=CC=C15,C(Cl)(Cl)Cl,64.49000000000001
O=C(OC)C1=CC2=C(N(C3=CC=CC=C32)C4)C(C5=NC6=C(C=CC=C6)N5C4=C)=N1,C(Cl)(Cl)Cl,45.23999999999995
NC1=CC2=CC=CC=C2C=C1N,CO,37.0
CN(C)C1=CC=C2C(C=CC(C(C=C)=O)=C2)=C1,CO,109.0
CN(C)C1=CC=C2C(C=CC(C(CBr)=O)=C2)=C1,CO,133.0
CN(C)C1=CC=CC2=C(S(=O)(NN)=O)C=CC=C21,CO,198.0
CN(C)C1=CC=CC2=C(S(=O)(NCCCCCC(ON3C(CCC3=O)=O)=O)=O)C=CC=C21,CO,183.0
CN(C)C1=CC=CC2=C(S(=O)(NCCN)=O)C=CC=C21,CO,191.0
CN(C)C1=CC=CC2=C(S(=O)(NCCCCCN)=O)C=CC=C21,CO,183.0
O=C1C=CC(N1OC(CC1=CC(=O)OC2=CC(N(C)C)=CC=C12)=O)=O,CO,92.0
O=C(CC1=CC(=O)OC2=CC(N(C)C)=CC=C12)O,CO,89.0
O=C1C=CC(N1OC(C1=CC(=O)OC2=CC(N(CC)CC)=CC=C12)=O)=O,CO,40.0
O=C1C=CC(N1OC(C2=CC3=CC=C(O)C=C3OC2=O)=O)=O,CO,28.0
O=C1C=CC(N1OC(C2=CC3=CC=C(OC)C=C3OC2=O)=O)=O,CO,52.0
CC1=C(C2=CC=C(N(C(C=C3)=O)C3=O)C=C2)C(OC4=CC(N(CC)CC)=CC=C14)=O,CO,85.0
CC1=C(C2=CC=C(NC(CC)=O)C=C2)C(OC3=CC(N(CC)CC)=CC=C13)=O,CO,86.0
CC1=C(N(C(C=C2)=O)C2=O)C(OC3=CC(N(C)C)=CC=C13)=O,CO,80.0
O=C1C(NC(CI)=O)=C(C)C2=CC=C(N(C)C)C=C2O1,CO,89.0
O=C1C(C(NCCN2C(C=CC2=O)=O)=O)=CC3=CC=C(N(C)C)C=C3O1,CO,47.0
O=C1C(C(NCCNC(CI)=O)=O)=CC2=CC=C(N(C)C)C=C2O1,CO,50.0
O=C1C=C(C)C2=CC=C(N)C=C2O1,CO,79.0
O=C1C(C(NN)=O)=CC2=CC=C(N(CC)CC)C=C2O1,CO,48.0
O=C1N2N(C(CSCC(O)=O)=C(C)C2=O)C(C)=C1C,CO,78.0
O=C1N2N(C(CNC(CI)=O)=C(C)C2=O)C(C)=C1C,CO,81.0
O=C1N2N(C(CN)=C(C)C2=O)C(C)=C1C,CO,83.0
CN(CCN(C)C(CI)=O)C(C1=NON=C12)=CC=C2[N+]([O-])=O,CO,63.0
CN(CCOC(CI)=O)C(C1=NON=C12)=CC=C2[N+]([O-])=O,CO,64.0
CN(CCCCCC(O)=O)C(C1=NON=C12)=CC=C2[N+]([O-])=O,CO,72.0
CN(CCCCCC(ON1C(C=CC1=O)=O)=O)C(C2=NON=C23)=CC=C3[N+]([O-])=O,CO,69.0
CN(C)C(C=C1)=CC=C1C2=CN=C(C3=CC=C(C(ON4C(C=CC4=O)=O)=O)C=C3)O2,CO,206.0
CN(C)C(C=C1)=CC=C1C2=CN=C(C3=CC=C(S(=O)(NCCC(ON4C(C=CC4=O)=O)=O)=O)C=C3)O2,CO,201.0
O=C(OC1=CC=C(C(CBr)=O)C=C1)C2=C3C(C=CC=C3)=CC4=CC=CC=C42,CO,132.0
O=C(CCC1=C2C(C=CC=C2)=CC3=CC=CC=C31)O,CO,48.0
O=C1C=CC(N1C2=CC=C(C(C3=C(O4)C(Br)=C(O)C(Br)=C3)=C(C=C5Br)C4=C(Br)C5=O)C(C(O)=O)=C2)=O,CO,21.0
C/[N+](C)=C1C=CC2=C(C3=CC=C(C=C3C([O-])=O)C(ON4C(C=CC4=O)=O)=O)C5=C(C=C(C=C5)N(C)C)OC2=C/1,CO,33.0
C/[N+](C)=C1C=CC2=C(C3=C(OC2=C\1)C=C(N(C)C)C=C3)C4=CC=C(C(O)=O)C=C4C([O-])=O,CO,26.0
C/[N+](C)=C1C=CC2=C(C3=C(OC2=C\1)C=C(N(C)C)C=C3)C4=CC(C(O)=O)=CC=C4C([O-])=O,CO,24.0
O=C(C1=CC=C(C(C2=C(O3)C=C(NCC)C(C)=C2)=C(C=C/4C)C3=CC4=[NH+]\CC)C(C([O-])=O)=C1)ON5C(C=CC5=O)=O,CO,33.0
O=C(C1=CC=C(C([O-])=O)C(C(C2=C(O3)C=C(NCC)C=C2)=C(C=C/4)C3=CC4=[NH+]\CC)=C1)ON5C(C=CC5=O)=O,CO,26.0
C/[N+](C)=C1C=CC2=C(C3=C(OC2=C\1)C=C(N(C)C)C=C3)C4=CC=C(N=C=S)C=C4C([O-])=O,CO,28.0
C/[N+](C)=C1C=CC2=C(C3=C(OC2=C\1)C=C(N(C)C)C=C3)C4=CC(N=C=S)=CC=C4C([O-])=O,CO,31.0
C/[N+](C)=C1C=CC2=C(C3=C(OC2=C\1)C=C(N(C)C)C=C3)C4=CC=C(N5C(C=CC5=O)=O)C=C4C([O-])=O,CO,26.0
O=C(OC1C(C=CC1=O)=O)CCCC2=CC=C(C=C3)C4=C2C=CC5=CC=CC3=C45,CO,36.0
O=C(CC1=CC=C(C=C2)C3=C1C=CC4=CC=CC2=C34)OC5C(C=CC5=O)=O,CO,36.0
O=C(CI)OCC1=CC2=CC=CC3=C2C4=C1C=CC=C4C=C3,CO,35.0
O=C1C=CC(N1C2=CC=C(C=C3)C4=C2C=CC5=CC=CC3=C45)=O,CO,37.0
O=C(CI)NC1=CC=C(C=C2)C3=C1C=CC4=CC=CC2=C34,CO,45.0
O=C(CI)NCC1=CC=C(C=C2)C3=C1C=CC4=CC=CC2=C34,CO,36.0
O=C(NN)CCCC1=CC=C(C=C2)C3=C1C=CC4=CC=CC2=C34,CO,35.0
OCCCCC1=CC=C(C=C2)C3=C1C=CC4=CC=CC2=C34,CO,35.0
OC1=C(F)C=C(C(C)=C(CC(ON2C(C=CC2=O)=O)=O)C(O3)=O)C3=C1F,O,97.0
OC1=C(F)C=C(C(C)=C(C(ON2C(C=CC2=O)=O)=O)C(O3)=O)C3=C1F,O,35.0
O=C1C(C(O)=O)=CC2=CC=C(N(CC)CC)C=C2O1,O,64.0
O=C1C(C(O)=O)=CC2=CC=C(OC)C=C2O1,O,66.0
O=C1C=CC2=C(C3=CC=C(CBr)C=C3C(O)=O)C4=C(C=C(C=C4)O)OC2=C1,O,27.0
O=C1C=CC2=C(C3=CC=C(NC(CN)=O)C=C3C(O)=O)C4=C(C=C(C=C4)O)OC2=C1,O,24.0
O=C1C=CC2=C(C3=CC(C(O)=O)=CC=C3C(O)=O)C4=C(C=C(C=C4)O)OC2=C1,O,23.0
O=C1C=CC2=C(C3=CC(C(ON4C(C=CC4=O)=O)=O)=CC=C3C(O)=O)C5=C(C=C(C=C5)O)OC2=C1,O,20.0
O=C1C(Cl)=CC2=C(C3=C(Cl)C(C(ON4C(C=CC4=O)=O)=O)=CC(Cl)=C3C(O)=O)C5=C(C(Cl)=C(C(Cl)=C5)O)OC2=C1Cl,O,17.0
O=C1C(Cl)=CC2=C(C3=C(Cl)C(C(ON4C(C=CC4=O)=O)=O)=CC(Cl)=C3C(O)=O)C5=C(C=C(C(Cl)=C5)O)OC2=C1,O,15.0
O=C1C=CC2=C(C3=CC=C(NC4=NC(Cl)=NC(Cl)=N4)C=C3C(O)=O)C5=C(C=C(C=C5)O)OC2=C1,O,24.0
O=C1C(F)=CC2=C(C3=CC=CC=C3C(O)=O)C4=C(C=C(C(F)=C4)O)OC2=C1,O,24.0
O=C1C(Br)=CC2=C(C3=CC=C(N=C=S)C=C3C(O)=O)C4=C(C(Br)=C(C(Br)=C4)O)OC2=C1Br,O,23.0
O=C1C=CC2=C(C3=CC=C(N=C=S)C=C3C(O)=O)C4=C(C=C(C=C4)O)OC2=C1,O,25.0
O=C1C=CC2=C(C3=CC=C(C(CNCCCCCCC(ON4C(C=CC4=O)=O)=O)=O)C=C3C(O)=O)C5=C(C=C(C=C5)O)OC2=C1,O,27.0
O=C1C=CC2=C(C3=CC=C(NC(CSCCCCCC(ON4C(C=CC4=O)=O)=O)=O)C=C3C(O)=O)C5=C(C=C(C=C5)O)OC2=C1,O,24.0
S([O-])(=O)(=O)C1=C2OC(=O)C3=C(C2=CC=C1N)C(C(CC(NCCCC(O)=O)=O)S(=O)([O-])=O)CC3,O,79.0
O=S(C1C=C(S(=O)(=O)[O-])C2=CC=C3C4C(C=CC=1C=42)=C(S(O)(=O)[O-])C=C3OCC(NCCCCCC(O)=O)=O)(=O)[O-],O,23.0
ClC1C(O)=C(S(=O)(=O)[O-])C=C2C=1OC(=O)C(C(NCCCCCC(O)=O)=O)=C2,O,55.0
OC(CCCCCN(CC)C1C=C2OC(=O)C(C(=O)NCCS(=O)([O-])=O)=CC2=CC=1)=O,CCO,45.0
O=S(CCCN1C2C=C3OC(=O)C(C(NCCCCCC(O)=O)=O)=CC3=CC=2C(C)=CC1(C)C)(=O)O,O,43.0
O=S([O-])(=O)CCCN1C(C)(C)C=C(C)C2=C1C=C1C(=C2)C=C(C(=O)NCCCCCC(=O)O)C(=O)O1,O,43.0
O=S(CCCN1C2C=C3OC(=O)C(C(NCCCCCC(O)=O)=O)=CC3=CC=2C(=CC1(C)C)CS(=O)([O-])=O)(=O)O,O,54.0
O=S(CCCN1C2C=C3OC(=O)C(C(NCCCCCC(O)=O)=O)=CC3=CC=2C(=CC1(C)C)CS(=O)([O-])=O)(=O)[O-],O,54.0
O=S(CCCN1C2C=C3OC(=O)C(C(NCCCCCC(O)=O)=O)=CC3=CC=2C(=CC1(C)C)CS(=O)(O)=O)(=O)O,O,54.0
O=C(O)CCCN(C1=[O+]C2=CC(N(CC)CC)=CC=C2C(=C1)/C=C1\N(C)C2=C(C=CC=C2)S\1)C,CCO,40.0
OS(CCCNS(=O)(=O)C1=C2[O+]=C3C(=C(C2=CC=C1N)C1C(C(O)=O)=CC(C(O)=O)=CC=1)C=CC(N)=C3S(=O)(=O)O)(=O)=O,O,24.0
OS(CCCNS(=O)(=O)C1=C2[O+]=C3C(=C(C2=CC=C1N)C1C(C(O)=O)=CC(C(O)=O)=CC=1)C=CC(N)=C3S(=O)(=O)[O-])(=O)=O,O,24.0
[O-]S(CCCNS(=O)(=O)C1=C2[O+]=C3C(=C(C2=CC=C1N)C1C(C(O)=O)=CC(C(O)=O)=CC=1)C=CC(N)=C3S(=O)(=O)[O-])(=O)=O,O,24.0
OC1=CC2=[O+]C3=CC(O)=CC=C3C(C3=CC=C(C(=O)NCCCCCC(O)=O)C=C3C(O)=O)=C2C=C1,O,27.0
NC1=CC2=[O+]C3=CC(N)=CC=C3C(=C2C=C1)C1=CC=C(C=C1C(=O)O)C(NCCCCCC(=O)O)=O,CCO,21.0
O=S(CCCNC1C=C2[O+]=C3C=C(NCCCS(=O)(O)=O)C=CC3=C(C2=CC=1)C1=C(C=CC=C1)C(=O)N(C)CCCC(=O)O)(=O)O,O,21.0
O=S(CCCNC1C=C2[O+]=C3C=C(NCCCS(=O)(O)=O)C=CC3=C(C2=CC=1)C1=C(C=CC=C1)C(=O)N(C)CCCC(=O)O)(=O)[O-],O,21.0
O=S(CCCNC1C=C2[O+]=C3C=C(NCCCS(=O)([O-])=O)C=CC3=C(C2=CC=1)C1=C(C=CC=C1)C(=O)N(C)CCCC(=O)O)(=O)[O-],O,21.0
O=S(CCCNC1C=C2[O+]=C3C(=C(C2=CC=1C)C1=C(C=C(C(Cl)=C1)Cl)C(=O)N(C)CCCC(=O)O)C=C(C)C(NCCCS(=O)(O)=O)=C3)(=O)[O-],O,20.0
O=S(CCCNC1C=C2[O+]=C3C(=C(C2=CC=1C)C1=C(C=C(C(Cl)=C1)Cl)C(=O)N(C)CCCC(=O)O)C=C(C)C(NCCCS(=O)([O-])=O)=C3)(=O)[O-],O,20.0
O=S(CCCNC1C=C2[O+]=C3C(=C(C2=CC=1C)C1=C(C=C(C(Cl)=C1)Cl)C(=O)N(C)CCCC(=O)O)C=C(C)C(NCCCS(=O)(O)=O)=C3)(=O)O,O,20.0
OC(=O)CCCCCN1/C(=C/C=C/C2=[N+](CCOC)C3C(=CC(S([O-])(=O)=O)=CC=3)C2(C)C)/C(C)(C)C2C=C(S(=O)([O-])=O)C=CC=21,O,14.0
OC(=O)CCCCCN1/C(=C/C=C/C2=[N+](CCOC)C3C(=CC(S([O-])(=O)=O)=CC=3)C2(C)C)/C(C)(C)C2C=C(S(=O)(O)=O)C=CC=21,O,14.0
OC(=O)CCCCCN1/C(=C/C=C/C2=[N+](CCOC)C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)/C(C)(C)C2C=C(S(=O)(O)=O)C=CC=21,O,14.0
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,O,14.0
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)CCOC)/C(CCCS([O-])(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,O,14.0
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(C)C)CCOC)/C(CCCS([O-])(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,O,14.0
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)O)C=CC1=2)C)=O,O,14.0
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS(O)(=O)=O)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)O)C=CC1=2)C)=O,O,14.0
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS([O-])(=O)=O)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)O)C=CC1=2)C)=O,O,14.0
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS([O-])(=O)=O)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,O,14.0
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS([O-])(=O)=O)C)CCOC)/C(CCCS([O-])(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,O,14.0
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(CCCS(O)(=O)=O)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)O)C=CC1=2)C)=O,O,14.0
O1C2=CC(N(CC)CC)=CC=C2/C(/C=C1C(C)(C)C)=C/C=C1/C(=O)N(CCCCCC(O)=O)C(N(CCCS([O-])(=O)=O)C/1=O)=O,CCO,19.0
O1C2=CC(N(CC)CC)=CC=C2/C(/C=C1C(C)(C)C)=C/C=C1/C(=O)N(CCCCCC(O)=O)C(N(CCCS(O)(=O)=O)C/1=O)=O,CCO,19.0
N(C1=CC2=[O+]C3=CC(N(C)C)=CC=C3C(=C2C=C1)C1C(C(O)=O)=CC(=CC=1)C(=O)NCCCCCC(O)=O)(C)C,CCO,26.0
N(C1=CC2=[O+]C3=CC(N(CC)CC)=CC=C3C(=C2C=C1)C1C(C(O)=O)=CC(=CC=1)C(=O)NCCCCCC(O)=O)(CC)CC,CCO,26.0
N(C1=CC2=[O+]C3=CC(N(CC)CCCS(=O)(O)=O)=CC=C3C(=C2C=C1)C1C(C(O)=O)=CC(=CC=1)C(=O)NCCCCCC(O)=O)(CC)CC,CCO,26.0
N(C1=CC2=[O+]C3=CC(N(CC)CCCS(=O)([O-])=O)=CC=C3C(=C2C=C1)C1C(C(O)=O)=CC(=CC=1)C(=O)NCCCCCC(O)=O)(CC)CCCS(=O)(=O)O,CCO,20.0
N(C1=CC2=[O+]C3=CC(N(CC)CCCS(=O)([O-])=O)=CC=C3C(=C2C=C1)C1C(C(O)=O)=CC(=CC=1)C(=O)NCCCCCC(O)=O)(CC)CCCS(=O)(=O)[O-],CCO,20.0
N(C1=CC2=[O+]C3=CC(N(CC)CCCS(=O)(O)=O)=CC=C3C(=C2C=C1)C1C(C(O)=O)=CC(=CC=1)C(=O)NCCCCCC(O)=O)(CC)CCCS(=O)(=O)O,CCO,20.0
N(C1=CC2=[O+]C3=CC(N(CC)CC)=CC=C3C(=C2C=C1)C1C(S(=O)(O)=O)=CC(=CC=1)C(=O)NCCCCCC(O)=O)(CC)CC,CCO,18.0
N12C3=C(C4=[O+]C5C(=CC6CCCN7C=6C=5CCC7)C(=C4C=C3CCC1)C1=CC=C(C(O)=O)C=C1C(O)=O)CCC2,CCO,17.0
O=S(CCCN1C(C)(C)C=C(C)C2C=C3C(C4C=CC=CC=4C(N(C)CCCC(=O)O)=O)=C4C=CC(N(CC)CCCS(=O)([O-])=O)=CC4=[O+]C3=CC21)(=O)O,CCO,20.0
O=S(CCCN1C(C)(C)C=C(C)C2C=C3C(C4C=CC=CC=4C(N(C)CCCC(=O)O)=O)=C4C=CC(N(CC)CCCS(=O)(O)=O)=CC4=[O+]C3=CC21)(=O)O,CCO,20.0
O=S(CCCN1C(C)(C)C=C(C)C2C=C3C(C4C=CC=CC=4C(N(C)CCCC(=O)O)=O)=C4C=CC(N(CC)CCCS(=O)([O-])=O)=CC4=[O+]C3=CC21)(=O)[O-],CCO,20.0
N12C3=C(C4=[O+]C5=C6CCCN7CCCC(C=C5C(=C4C=C3CCC1)C1C(S(=O)([O-])=O)=CC(=CC=1)S(=O)(NCCCCCC(O)=O)=O)=C67)CCC2,CCO,19.0
N12C3=C(C4=[O+]C5=C6CCCN7CCCC(C=C5C(=C4C=C3CCC1)C1C(S(=O)(O)=O)=CC(=CC=1)S(=O)(NCCCCCC(O)=O)=O)=C67)CCC2,CCO,19.0
N12CCCC3C=C4C(=C5C=C6CCCN7C6=C(CCC7)C5=[O+]C4=C(C=31)CCC2)C1C(S(=O)(O)=O)=CC(S(=O)(NCCOCCOCCC(O)=O)=O)=CC=1,CCO,17.0
O=S(CCCN1C(C)(C=C(C2C=C3C(=C4C=C5C(=CC(C)(N(C5=CC4=[O+]C3=CC=21)CCCS(=O)(N)=O)C)CS(=O)(O)=O)C1=CC=C(C=C1C(O)=O)C(=O)O)CS(=O)(O)=O)C)(=O)N,O,21.0
OS(CCCN1C2C=C3[O+]=C4C=C5N(C(C)(C)C=C(C5=CC4=C(C3=CC=2C(=CC1(C)C)CS(=O)(=O)[O-])C1C=CC=CC=1C(=O)N(C)CCCC(O)=O)CS(=O)(O)=O)CCCS(=O)(N)=O)(=O)N,O,24.0
OS(CCCN1C2C=C3[O+]=C4C=C5N(C(C)(C)C=C(C5=CC4=C(C3=CC=2C(=CC1(C)C)CS(=O)(=O)[O-])C1C=CC=CC=1C(=O)N(C)CCCC(O)=O)CS(=O)([O-])=O)CCCS(=O)(N)=O)(=O)N,O,24.0
OS(CCCN1C2C=C3[O+]=C4C=C5N(C(C)(C)C=C(C5=CC4=C(C3=CC=2C(=CC1(C)C)CS(=O)(=O)O)C1C=CC=CC=1C(=O)N(C)CCCC(O)=O)CS(=O)(O)=O)CCCS(=O)(N)=O)(=O)N,O,24.0
N(C1C=CC2C(C(C)(C)C)=C/C(/OC=2C=1)=C\C=C1/C(=O)N(C(N(CCCCCC(O)=O)C/1=O)=O)CCCS(=O)([O-])=O)(CC)CC,CCO,22.0
N(C1C=CC2C(C(C)(C)C)=C/C(/OC=2C=1)=C\C=C1/C(=O)N(C(N(CCCCCC(O)=O)C/1=O)=O)CCCS(=O)(O)=O)(CC)CC,CCO,22.0
OC(=O)CCCCCN1C2=C(C=C(C=C2)S([O-])(=O)=O)C(/C/1=C/C=C/C1C2=CC=C(C=C2[O+]=C(C(C)(C)C)C=1)N)(C)C,CCO,20.0
OC(=O)CCCCCN1C2=C(C=C(C=C2)S(O)(=O)=O)C(/C/1=C/C=C/C1C2=CC=C(C=C2[O+]=C(C(C)(C)C)C=1)N)(C)C,CCO,20.0
OC(=O)CCCCCN1C2=C(C=C(C=C2)S([O-])(=O)=O)C(/C/1=C/C=C/C1C2=CC=C(C=C2[O+]=C(C(C)(C)C)C=1)N(CC)CC)(C)C,CCO,20.0
OS(=O)(=O)CCCCCN1C2=C(C=C(C=C2)S([O-])(=O)=O)C(/C/1=C/C=C/C1C2=CC=C(C=C2[O+]=C(C(C)(C)C)C=1)N(CC)CC)(CCCC(=O)O)C,CCO,20.0
OS(=O)(=O)CCCCCN1C2=C(C=C(C=C2)S([O-])(=O)=O)C(/C/1=C/C=C/C1C2=CC=C(C=C2[O+]=C(C(C)(C)C)C=1)N(CC)CCCS([O-])(=O)=O)(CCCC(=O)O)C,CCO,22.0
OS(=O)(=O)CCCCCN1C2=C(C=C(C=C2)S([O-])(=O)=O)C(/C/1=C/C=C/C1C2=CC=C(C=C2[O+]=C(C(C)(C)C)C=1)N(CC)CCCS(O)(=O)=O)(CCCC(=O)O)C,CCO,22.0
OC(=O)CCCCCN1C2=C(C=C(C=C2)S([O-])(=O)=O)C(/C/1=C/C=C/C1C2=CC=C(C=C2[O+]=C(C(C)(C)C)C=1)N(CC)CCCS([O-])(=O)=O)(C)C,CCO,20.0
